"year","iddist","pop_worldp","pop_landscan","malaria_cases","malaria_incidence","deforest_km2","deforest_cum","deforest_cum_percent","deforest_cum_cat","lst_dist","lst_night_dist","skintemp_dist","tmmx_dist","tmmn_dist","prep_dist","prep_dist_chrips","spei_06_dist","spei_12_dist","spei_24_dist","ndvi_dist","evi_dist","savi_dist","lclu_urban","lclu_livestock","lclu_natural_water","areakm2_ilegal_mining","area_mining_km2","total_miningkm2","lclu_mining","lclu_agriculture","lclu_agromosaic","prop_migration","areakm2_logging_cum","area_oil_km2","protected_area_total","wi_prop","edu_prop","prop_area_ethnicity","prop_urbanization"
2015,160603,6337.5613669,5179.2,NA,NA,6.9741726,34.07,25.72,1,27.6841013,21.7021292,25.7003171166667,33.2416666666667,20.4416666666667,1689.1282539,1515.8999176,-1.09616395,-0.866104175,-0.857089175,0.787106208333333,0.51790345,1.18038160833333,0.5527122,0,113.2599898,0,0,0,0,0,136.4783248,0.0278037899677553,0,2249.26201744754,0.029810260408017,0.997966997037513,0.711203647284041,0.39,0.431844006300581
2016,160603,6647.6777363,4956.2,NA,NA,6.2372354,40.31,18.32,1,27.268171,21.0860762,25.88861795,33.1166666666667,20.7833333333333,1811.5431619,1817.6757723,-1.597539375,-1.92612966666667,-1.798229575,0.800304041666667,0.527291275,1.20298350833333,0.5828261,0,116.6353773,0,0,0,0,0,145.0371431,0.0306722493252355,0,2249.26201744754,0.029810260408017,0.996351827462039,0.759182597238747,0.39,0.433373526695997
2017,160603,6912.7208216,5010.7,NA,NA,4.6721825,44.98,11.59,1,26.891518,21.1835061,25.59451005,32.3916666666667,20.5583333333333,1911.3924729,2266.4156824,-0.369344658333333,-0.9117342,-1.81878486666667,0.796844891666667,0.533479908333333,1.19566450833333,0.6173714,0,124.1303182,0,0,0,0,0,141.4500298,0.0335407086827157,0,2249.26201744754,0.029810260408017,0.994794333112425,0.712845319490247,0.39,0.434903047091413
2018,160603,7205.7987493,4442,3,0.675371454299865,4.0631348,49.05,9.05,0,26.7582593,21.1685241,25.2506354083334,32.175,20.3583333333333,1293.9744137,1932.396152,0.0279888083333333,-0.007598975,-0.669648266666667,0.806002575,0.556514791666667,1.20974409166667,0.6297716,0,120.7543425,0,0,0,0,0,143.4177368,0.0364091680401959,0,2249.26201744754,0.029810260408017,0.99591780259328,0.770974791065484,0.39,0.436432567486829
2019,160603,7503.5238105,4133.3,NA,NA,7.4084717,56.45,15.09,1,26.996319,21.1838742,25.5641441666667,33.5,20.75,1584.5987722,2113.1536023,-0.140265633333333,-0.0890953583333333,-0.0800684333333333,0.802004158333333,0.54484605,1.20348985,0.6643177,0.0061968,124.3133699,0,0,0,0,0,146.7471391,0.0392776273976761,0,2249.26201744754,0.029810260408017,0.999444721465445,0.779509885116434,0.39,0.437962087882244
2020,160603,7808.7664327,5331.1,NA,NA,5.8096917,62.26,10.29,1,27.2874685,21.3530167,26.0084702916667,33.825,21.0166666666667,2677.0931059,2024.3482303,-0.0355467666666667,-0.112010983333333,-0.149997716666667,0.823992383333333,0.535352233333333,1.23635886666667,0.7245532,0.1124326,121.6379873,0,0,0,0,0,159.1504856,0.0421460867551563,0,2249.26201744754,0.029810260408017,0.999473198508673,0.795465108703408,0.39,0.43949160827766
2021,160603,NA,4834.6,NA,NA,16.2062264,78.47,26.04,1,27.1080443,20.7130612,25.660754775,33.7416666666667,20.8333333333333,2742.351545,1530.6999362,-0.882952083333333,-0.622561883333333,-0.537208125,0.812043491666667,0.548166475,1.21872501666667,0.7564413,0.7508187,127.1660388,0,0,0,0,0,171.3751061,0.0450145461126365,0,2249.26201744754,0.029810260408017,1.00135075205433,0.788468408872685,0.39,0.441021128673076
2009,160604,6907.8979047,5298,NA,NA,18.8469416,18.85,18.85,1,25.3492342,19.7311131,23.3707112166667,33.3666666666667,16,1849.4671048,1566.2650197,0.00142161666666665,-0.0668330583333333,-0.235978483333333,0.860930658333333,0.583602208333333,1.28986735,1.0991951,0,65.7313908,0,0,0,0,0,225.0372295,0.131297072393922,0,268.593219251367,0,0.973376988250621,0.7639297193763,0.01,0.363236709016899
2010,160604,7293.2901738,5411.3,NA,NA,14.9825566,33.83,79.47,1,26.0729295,19.7905152,23.8237752833334,33.8166666666667,16.375,1694.5025827,1450.2452047,-0.383666616666667,-0.450902166666667,-0.390879575,0.86067615,0.56222785,1.28918378333333,1.1116119,0,64.3693551,0,0,0,0,0,232.3114441,0.122239244209567,0,268.593219251367,0,0.968966622981938,0.786856366972598,0.01,0.350226964351795
2011,160604,7672.8686493,5172.4,3,0.580001546670791,18.3571065,52.19,54.27,1,25.2151846,19.983658,23.2111612333334,33.0333333333333,15.6916666666667,2187.2782474,1874.2925447,-0.335824516666667,-0.6565738,-0.770298341666667,0.858377275,0.571300266666667,1.28633495833333,1.1142704,0,71.3653041,0,0,0,0,0,234.0538325,0.113181416025212,0,268.593219251367,0,0.979701519401145,0.800579169040668,0.01,0.33721721968669
2012,160604,8132.1715409,3944.3,3,0.760591232918388,12.0269258,64.21,23.03,1,25.8805643,19.8098805,23.1947228833334,33.025,15.6916666666667,1652.6367246,1641.4862616,0.7374336,0.908991408333333,0.122648925,0.865238775,0.579118958333333,1.29661096666667,1.1595106,0,68.2573225,0,0,0,0,1.4521203,228.9379748,0.104123587840856,0,268.593219251367,0,0.980002271991902,0.772446512704996,0.01,0.324207475021586
2013,160604,8644.0827203,5285.4,1,0.189200438945018,15.5872515,79.8,24.28,1,25.7385246,19.9114961,23.177259025,33.15,15.7916666666667,1786.5738998,1662.0685487,0.602955083333333,1.03413329166667,1.345998675,0.869042533333333,0.569898866666667,1.30184105833333,1.1958825,0,71.9269075,180.452129026602,0,180.452129026602,0,1.4538945,237.2981966,0.0950657596565009,0,268.593219251367,0,0.981918097115339,0.768151489885884,0.01,0.311197730356482
2014,160604,9072.4708677,5311.2,4,0.753125470703419,17.205486,97.01,21.57,1,25.5834664,19.4647774,23.122805775,33.1416666666667,15.8,1978.8539608,1658.1589926,-0.0269658166666667,0.175009575,0.80498275,0.852817858333333,0.581822608333333,1.277677725,1.2544344,0,72.309206,180.452129026602,0,180.452129026602,0,1.8690534,241.5218018,0.0860079314721456,0,268.593219251367,0,0.982724713012477,0.754734202450317,0.01,0.298187985691378
2015,160604,9665.7081516,5191.4,1,0.192626266517702,12.2223024,109.23,12.6,1,26.3311875,20.2239009,23.6790638333333,33.5666666666667,16.2083333333333,1923.1221975,1507.0972784,0.132463225,0.671998833333333,0.567125341666667,0.843464141666667,0.560594183333333,1.262590625,1.2721774,0,67.1027825,180.452129026602,0,180.452129026602,0,1.8796984,242.1030809,0.0769501032877902,0,268.593219251367,0,0.989471521530447,0.753514157439525,0.01,0.285178241026274
2016,160604,10045.2872073,5039.3,1,0.19844025955986,10.8668651,120.1,9.95,0,26.233808,20.0271937,23.7289754333334,33.4583333333333,16.675,1940.8063453,1577.5933183,-1.02538955,-1.36027881666667,-0.50976115,0.853661541666667,0.570386433333333,1.27922505,1.3103271,0,69.6516169,180.452129026602,0,180.452129026602,0,2.4740241,246.6648053,0.0678922751034348,0,268.593219251367,0,0.991346242735428,0.752693132766968,0.01,0.272168496361169
2017,160604,10549.166569,5065.3,1,0.197421672951257,10.5256598,130.62,8.76,0,25.83644,19.9407212,23.5236913666667,32.8166666666667,16.375,1714.945393,2002.7420505,-0.44863715,-0.879136833333333,-1.44522224166667,0.852824608333333,0.584409716666667,1.27733469166667,1.3298441,0,67.4683098,180.452129026602,0,180.452129026602,0,2.4722499,256.8293745,0.0588344469190794,0,268.593219251367,0,0.992197842559446,0.740566362006716,0.01,0.259158751696065
2018,160604,11067.2064043,3532.7,3,0.849208820448948,8.6725802,139.29,6.64,0,25.5717545,20.0136818,23.2045125416667,32.4833333333333,16.275,1659.750254,1794.5895535,0.03260905,-0.02509,-0.654678308333333,0.852202591666667,0.5822728,1.2761532,1.3954941,0,68.6050134,180.452129026602,0,180.452129026602,0,2.4704758,251.9119701,0.0497766187347241,0,268.593219251367,0,0.995265137871409,0.780510030181058,0.01,0.246149007030961
2019,160604,11688.8380792,3309.2,NA,NA,8.9243323,148.22,6.41,0,25.5595966,19.889417,23.550590475,33.8583333333333,16.5333333333333,1505.0199429,1789.2981438,-0.279422625,-0.200279058333333,-0.196417458333333,0.852215591666667,0.579895216666667,1.27617504166667,1.4318687,0,68.2412291,180.452129026602,0,180.452129026602,0,2.4474124,257.4980409,0.0407187905503687,0,268.593219251367,0,0.99949654230495,0.795217447443236,0.01,0.233139262365857
2020,160604,12267.9346281,6778.8,NA,NA,10.1416429,158.36,6.84,0,25.8784906,20.2617452,23.8951299916667,34.225,16.725,2218.3420819,1687.4147713,-0.0295637416666667,-0.203015441666667,-0.312919125,0.864584008333333,0.5747633,1.2953362,1.6314932,0,67.5128325,180.452129026602,0,180.452129026602,0,2.4341062,278.9399466,0.0316609623660133,0,268.593219251367,0,0.999146565718741,0.79580396574718,0.01,0.220129517700752
2021,160604,NA,6266.3,1,0.159583805435424,9.3714638,167.73,5.92,0,26.0430718,19.9257673,23.4629430333333,34.0583333333333,16.5,2507.04693,1445.6735684,-0.8455956,-0.631230841666667,-0.619882141666667,0.859329558333333,0.588707316666667,1.287006125,1.742395,0,67.0829354,180.452129026602,0,180.452129026602,0,2.4261227,300.9738622,0.0226031341816579,0,268.593219251367,0,0.998414913965253,0.823916386971257,0.01,0.207119773035648
2009,160605,13075.2971712,14493.7,5,0.344977472971015,4.4822715,4.48,4.48,0,26.4851358,21.214365,25.2904547416667,33.0583333333333,16.85,2252.3744582,1363.1955717,-0.271709483333333,-0.0245402166666667,1.17424475,0.823925358333333,0.5495302,1.23492166666667,2.1533152,0,249.1630056,0,0,0,0,0,231.5090246,0.0520705340844028,0,4222.96366563814,620.928459149229,0.99272779434552,0.73592809398416,0.02,0.369530038696564
2010,160605,13211.0474048,14665.3,136,9.27359140283527,4.1659773,8.65,93.08,1,27.1375649,20.9366235,25.9534071666667,33.5333333333333,17.3166666666667,1999.6676534,1354.2390807,-1.62987938333333,-1.676555625,-1.1786725,0.834156683333333,0.544259316666667,1.2508843,2.2315045,0,253.8414317,0,0,0,0,0,228.6387569,0.0501944416256944,0,4222.96366563814,620.928459149229,0.992480909507014,0.734450625431862,0.02,0.370124819220596
2011,160605,13377.2952814,15574,25,1.60523950173366,3.7972374,12.45,43.93,1,26.3354905,21.5391072,25.2687728416667,32.85,16.6,2589.7762789,2131.8592863,-0.436605566666667,-1.195650675,-1.77326541666667,0.8306247,0.560429083333333,1.24633599166667,2.3372711,0,260.4840511,0,0,0,0,0,233.5653454,0.048318349166986,0,4222.96366563814,620.928459149229,0.990714165813182,0.729660484006408,0.02,0.370719599744629
2012,160605,13499.6941069,15198.9,9,0.592148115982078,7.8918249,20.34,63.37,1,26.9349761,21.2882388,25.22759535,32.825,16.5833333333333,1953.1570851,1969.8937807,-0.187708333333333,0.237548583333333,-0.722842541666667,0.829470933333333,0.545953283333333,1.244329925,2.3861504,0,283.5871519,0,0,0,0,0,229.0106189,0.0464422567082776,0,4222.96366563814,620.928459149229,0.990420709100505,0.731934050838298,0.02,0.371314380268661
2013,160605,13634.3976846,16269.6,4,0.245857304420514,7.2274195,27.56,35.5,1,26.644254,21.2344427,25.2206492166667,32.9583333333333,16.6916666666667,1971.8122607,1935.8910366,-0.779748933333333,-1.11578625833333,-0.632947158333333,0.8365553,0.544913991666667,1.25541471666667,2.4377306,0,271.0679236,0,0,0,0,0,225.3642726,0.0445661642495692,0,4222.96366563814,620.928459149229,0.990527063123075,0.729471355000617,0.02,0.371909160792693
2014,160605,13812.2719116,16437.6,1,0.0608361317953959,11.2845333,38.85,40.97,1,26.6051943,21.0553196,25.1104419916667,32.9083333333333,16.6666666666667,2185.5314009,1859.5855495,-0.0171015833333333,-0.389155216666667,-0.987912083333333,0.8291836,0.557581616666667,1.24403494166667,2.6217469,0,258.5319892,0,0,0,0,0,235.5724458,0.0426900717908608,0,4222.96366563814,620.928459149229,0.98893705493811,0.696439802711868,0.02,0.372503941316726
2015,160605,13940.6926015,18855.1,1,0.0530360486022349,6.590268,45.44,16.96,1,27.1130181,21.79894,25.5879373,33.3,17.0916666666667,2296.4828778,1805.845615,-0.889134675,-0.581085608333333,-0.673890525,0.813206916666667,0.5191452,1.22064325,2.6306128,0,256.2360509,0,0,0,0,0,247.5165043,0.0408139793321524,0,4222.96366563814,620.928459149229,0.990870478991153,0.72807447107512,0.02,0.373098721840758
2016,160605,14058.2204657,21217.6,2,0.0942613679209713,11.7600389,57.2,25.88,1,27.2478792,21.200377,25.8961594583334,33.2416666666667,17.475,2305.0503104,1901.3063703,-1.54193625833333,-1.86714626666667,-1.5709886,0.814883191666667,0.537176266666667,1.22317463333333,2.8047492,0,258.23951,0,0,0,0,0,268.6264826,0.038937886873444,0,4222.96366563814,620.928459149229,0.988115708589855,0.76739652837527,0.02,0.37369350236479
2017,160605,14181.424492,21428.6,1,0.0466666044445274,9.3873624,66.59,16.42,1,26.7344409,21.5594102,25.4717423083334,32.675,17.1916666666667,2060.2525343,2349.7805046,-0.381194533333333,-0.879379191666667,-1.71298330833333,0.8198209,0.524299991666667,1.228269,3.0402745,0,284.5992689,0,0,0,0,0,274.703101,0.0370617944147356,9.21891714916567,4222.96366563814,620.928459149229,0.988392699578831,0.766546316091092,0.02,0.374288282888822
2018,160605,14353.7713857,17868.7,2,0.111927560482856,11.8075498,78.39,17.72,1,26.6902177,21.5901322,25.2390761916667,32.4333333333333,17.0416666666667,2087.3616364,2001.8377681,0.00682975833333333,-0.0493093416666667,-0.636506583333333,0.818084958333333,0.551044991666667,1.227583675,3.2197652,0,259.0875523,0,0,0,0,0,277.8202655,0.0351857019560272,0,4222.96366563814,620.928459149229,0.993373010553338,0.767680417961609,0.02,0.374883063412855
2019,160605,14516.2066393,20278.3,3,0.14794139548187,15.9813513,94.38,20.4,1,26.9409462,21.114324,25.4906953083334,33.475,17.3166666666667,1792.7239807,2116.4756532,-0.0143755,-0.0237726416666667,-0.0675492833333333,0.813480158333333,0.560272508333333,1.22087780833333,3.2241978,0,257.9900939,0,0,0,0,0,288.5127877,0.0333096094973188,0,4222.96366563814,620.928459149229,0.997977729262084,0.77764785907061,0.02,0.375477843936887
2020,160605,14673.4836573,14752.4,NA,NA,19.092589,113.47,20.23,1,27.1826037,21.4504454,25.954485025,33.8583333333333,17.575,2571.6740205,2037.6317821,-0.0624990583333333,-0.0848997166666667,-0.0907721666666667,0.845714308333333,0.560906133333333,1.27045379166667,3.5752448,0,268.0244239,0,0,0,0,0,294.3428036,0.0314335170386104,0,4222.96366563814,620.928459149229,0.998887263888591,0.764111140141775,0.02,0.376072624460919
2021,160605,NA,17698.2,1,0.0565029212010261,8.7403145,122.21,7.7,0,27.3600198,21.1006497,25.6131206416667,33.8416666666667,17.525,2696.9036013,1659.5110695,-0.820882375,-0.590842458333333,-0.473980516666667,0.817941458333333,0.566409325,1.22721860833333,3.7591895,0,284.1901046,0,0,0,0,0,291.1077729,0.029557424579902,0,4222.96366563814,620.928459149229,1.00093456821661,0.781947217724681,0.02,0.376667404984951
2009,160606,7676.2741103,6669.3,3,0.449822320183527,6.0800937,6.08,6.08,0,26.6127663,20.9738203,25.1865361416667,33.0833333333333,18.4,1924.6842634,1408.0237629,-0.267075941666667,-0.164611033333333,0.755845875,0.837185108333333,0.5656197,1.25534866666667,1.5321278,0,50.4636975,0,0,0,0,0,110.6704126,0.0746296964571957,0,1216.25479149464,0,0.874894529225935,0.786764380804558,0.1,0.742260094515286
2010,160606,7750.1043469,6757.8,2,0.295954304655361,2.4857645,8.57,40.95,1,27.1119321,20.5808969,25.76637305,33.5583333333333,18.8666666666667,1664.9236514,1373.9999487,-1.30262870833333,-1.40772845833333,-1.103185125,0.83907125,0.5501153,1.25770690833333,1.5853821,0,51.241171,0,0,0,0,0,111.6690124,0.0730712024300447,0,1216.25479149464,0,0.870761785076652,0.778429419416997,0.1,0.74581156202904
2011,160606,7887.9516659,6048.4,2,0.330665961245949,5.7502411,14.32,67.09,1,26.3680341,21.4019837,25.0879974916667,32.8166666666667,18.1416666666667,2115.9400391,2085.6361146,-0.257545841666667,-0.886424808333333,-1.46512669166667,0.835117416666667,0.569979575,1.252245625,1.807292,0,54.1563645,0,0,0,0,0,111.8994448,0.0715127084028937,0,1216.25479149464,0,0.87842925223929,0.774063943276483,0.1,0.749363029542795
2012,160606,7986.853554,6497.8,2,0.307796484964142,8.5947162,22.91,59.99,1,26.9297974,21.0721996,25.043850275,32.825,18.15,1855.6792735,1765.7642815,0.240245116666667,0.673846825,-0.2612587,0.839181083333333,0.556852933333333,1.25847204166667,1.8765217,0,60.5096316,0,0,0,0,0,114.111929,0.0699542143757427,0,1216.25479149464,0,0.863803771774769,0.790205771185339,0.1,0.75291449705655
2013,160606,8037.0888287,6030.7,1,0.165818230056212,9.6799754,32.59,42.25,1,26.7372785,21.0594564,25.0355716,32.9666666666667,18.2583333333333,1735.7243153,1818.1588984,-0.58780435,-0.768994275,-0.1661875,0.847819933333333,0.538867491666667,1.27087445,1.8978301,0,56.4074721,244.737703756734,0,244.737703756734,0,0,117.164063,0.0683957203485917,0,1216.25479149464,0,0.849138387112797,0.806578485749043,0.1,0.756465964570304
2014,160606,8097.3550999,6094.5,1,0.164082369349413,11.4672376,44.06,35.19,1,26.8735702,20.8737571,24.952004025,32.9083333333333,18.225,1992.8307116,1859.975658,-0.03830665,-0.311207091666667,-0.758430175,0.833812825,0.570277441666667,1.25065689166667,1.9848237,0,54.2087359,244.737703756734,0,244.737703756734,0,0,120.9035312,0.0668372263214407,0,1216.25479149464,0,0.830787242695204,0.810301358749179,0.1,0.760017432084059
2015,160606,8171.5738604,5871.3,1,0.170320031338886,6.5012244,50.56,14.75,1,27.4483265,21.3190109,25.4675465583334,33.3083333333333,18.625,1881.1424895,1618.797092,-0.954186866666667,-0.731728308333333,-0.734151733333333,0.821286408333333,0.534289683333333,1.231002225,2.0158935,0,55.8968548,244.737703756734,0,244.737703756734,0,0,123.5017387,0.0652787322942897,0,1216.25479149464,0,0.860509821637681,0.798108248976932,0.1,0.763568899597814
2016,160606,8274.3513939,5693.6,NA,NA,7.1681191,57.73,14.18,1,27.2936246,21.4160037,25.6936724083334,33.2083333333333,19.025,1895.9211371,1760.446915,-1.58868301666667,-1.93005241666667,-1.71676090833333,0.824805325,0.555317208333333,1.236562275,2.0709259,0,54.6372565,244.737703756734,0,244.737703756734,0,0,129.3941549,0.0637202382671386,0,1216.25479149464,0,0.885115753775835,0.813444842240506,0.1,0.767120367111568
2017,160606,8378.484982,5753,2,0.347644707109334,5.6195439,63.35,9.73,0,26.9574832,21.2222875,25.3537698083334,32.625,18.7166666666667,1794.3280966,2174.8693079,-0.424392133333333,-0.964487841666667,-1.81818311666667,0.824410708333333,0.549839933333333,1.23308761666667,2.102882,0,60.8318955,244.737703756734,0,244.737703756734,0,0,134.4847039,0.0621617442399876,0,1216.25479149464,0,0.908845252151525,0.808624875905038,0.1,0.770671834625323
2018,160606,8513.2876183,5510.7,5,0.907325748090079,4.8928305,68.24,7.72,0,26.7510403,21.3895555,25.1277341,32.3666666666667,18.5833333333333,1615.9217087,1892.2140321,0.0183745833333333,-0.0224823,-0.70160115,0.830461483333333,0.551136891666667,1.24572358333333,2.1481519,0,60.424319,244.737703756734,0,244.737703756734,0,0,133.8168407,0.0606032502128366,0,1216.25479149464,0,0.935737529198789,0.843656687315,0.1,0.774223302139078
2019,160606,8586.4544995,5149.3,NA,NA,6.8444701,75.08,10.02,1,26.892609,21.1447664,25.354264275,33.4833333333333,18.8666666666667,1529.320576,2071.2379416,-0.11213255,-0.0844781333333333,-0.088553625,0.825824,0.574621866666667,1.23873676666667,2.2094087,0,60.4856725,244.737703756734,0,244.737703756734,0,0,134.9368034,0.0590447561856856,0,1216.25479149464,0,0.949981354716487,0.837959673635112,0.1,0.777774769652832
2020,160606,8715.7057893,5631.9,NA,NA,6.2446772,81.33,8.32,0,27.1784349,21.5266484,25.7458868166667,33.8166666666667,19.1083333333333,2501.6234624,1937.3538704,-0.0387673083333333,-0.0932157083333333,-0.134361941666667,0.847896766666667,0.562893983333333,1.27284418333333,2.3709702,0,61.0272128,244.737703756734,0,244.737703756734,0,0,136.7918162,0.0574862621585346,0,1216.25479149464,0,0.950871565539576,0.834141321825901,0.1,0.781326237166587
2021,160606,NA,5191,NA,NA,3.2844035,84.61,4.03,0,27.2111464,20.9086187,25.429733325,33.7916666666667,19.0583333333333,2521.4423083,1596.5655109,-0.940556708333333,-0.7109866,-0.578838641666667,0.82606835,0.568579191666667,1.23850374166667,2.5218829,0,63.8632412,244.737703756734,0,244.737703756734,0,0,134.5935417,0.0559277681313836,0,1216.25479149464,0,0.953718833023081,0.865834361633072,0.1,0.784877704680342
2009,160701,12124.6769221,11791.4,219,18.5728581847787,3.0381678,3.04,3.04,0,25.9274059,19.762281,23.424027925,31.7,14.2,2355.2606283,2601.9750487,0.966703675,1.458807325,1.86899743333333,0.845975075,0.557174416666667,1.267845875,3.2117826,0,125.1864776,0,0,0,0,0,118.3943352,0.0903122004387506,0,4372.90537493647,0,0.836000693351067,0.75630906967051,0.61,0.61244744545407
2010,160701,12505.486763,11886.6,35,2.94449211717396,3.0632521,6.1,100.66,1,26.2354109,19.8159583,23.8914895833334,32.2,14.6416666666667,2196.6652327,2260.1708092,0.259065541666667,0.436184783333333,1.177567525,0.837876716666667,0.520398341666667,1.253244875,3.3463054,0,111.6554878,0,0,0,0,0,125.9742405,0.0919332365987867,0,4372.90537493647,0,0.807523066703641,0.749425124631196,0.61,0.611847951521822
2011,160701,12678.802977,10100.5,24,2.3761199940597,3.0544663,9.16,50.16,1,25.7443168,19.6446277,23.35669925,31.9166666666667,14.1833333333333,2700.2789872,2526.3051433,0.936187041666667,0.745231241666667,0.737431041666667,0.840873316666667,0.516110716666667,1.259356125,3.3810498,0,122.8402571,0,0,0,0,0,119.0537605,0.0935542727588228,0,4372.90537493647,0,0.77936373276351,0.743958245678861,0.61,0.611248457589575
2012,160701,12969.2266626,10031.7,24,2.39241604114956,5.8306165,14.99,63.65,1,26.077448,19.4201101,23.1865485333334,32.0416666666667,14.2833333333333,1840.261781,2811.7604388,1.15173178333333,1.9797947,1.7690015,0.854158641666667,0.534278466666667,1.28022045,3.5013191,0,121.993533,0,0,0,0,0,120.0484742,0.0951753089188589,0,4372.90537493647,0,0.752099717290413,0.776986982460785,0.61,0.610648963657328
2013,160701,13269.0413433,10222.5,79,7.72805086818293,3.9818595,18.97,26.55,1,26.2140416,19.5303879,23.237633325,31.975,14.3833333333333,2008.5694703,2331.5487784,1.03047004166667,1.072180775,1.87721930833333,0.846329,0.532995616666667,1.26674343333333,3.6140013,0,124.5338986,729.407202432,0,729.407202432,0,0,121.6571388,0.096796345078895,0,4372.90537493647,0,0.729032354119601,0.778588650523889,0.61,0.61004946972508
2014,160701,13705.9206962,10299.1,137,13.3021331961045,7.2082017,26.18,38.01,1,26.1142167,19.4801544,23.23371045,31.8666666666667,14.3333333333333,2497.6878388,2478.9822885,0.764165691666667,0.880351008333333,1.1776977,0.842717541666667,0.532964233333333,1.261456075,3.6635261,0,129.7551129,729.407202432,0,729.407202432,0,0,111.8162039,0.0984173812389311,0,4372.90537493647,0,0.693028222369886,0.765766902124214,0.61,0.609449975792833
2015,160701,14301.0288992,11494.3,320,27.839885856468,6.4140856,32.59,24.48,1,26.2576985,19.8411614,23.4965250416667,32.2083333333333,14.6416666666667,2341.4769225,2446.0324758,1.26284800833333,1.74436756666667,1.62880388333333,0.839548491666667,0.545380525,1.25806974166667,3.7431859,0,127.7602062,729.407202432,0,729.407202432,0,0,106.9534694,0.100038417398967,0,4372.90537493647,0,0.657366269953294,0.7529383347648,0.61,0.608850481860585
2016,160701,14752.4337634,12918.5,378,29.2603630452452,4.820121,37.41,14.79,1,26.3993951,19.8591985,23.8384548333334,32.475,15.2333333333333,2410.6772694,2461.4173282,-0.0482201583333333,0.333307375,1.3917826,0.84539485,0.535240725,1.266560675,3.9227756,0,121.9757003,729.407202432,0,729.407202432,0,0,103.9001453,0.101659453559003,0,4372.90537493647,0,0.711197817390091,0.750360599680942,0.61,0.608250987928338
2017,160701,15317.7109794,13050.6,359,27.5083137940018,2.5201499,39.93,6.74,0,26.1009104,19.7206939,23.3929161833334,32.1833333333333,14.95,2165.8871569,3342.2650003,0.818088133333333,1.17106964166667,0.942837108333333,0.841149691666667,0.533844725,1.25875363333333,4.0786807,0,128.3376046,729.407202432,0,729.407202432,0,0,105.0509786,0.103280489719039,0,4372.90537493647,0,0.739357995428933,0.7659879749827,0.61,0.60765149399609
2018,160701,15741.822061,13492.4,175,12.9702647416323,4.1676045,44.1,10.44,1,25.9101678,19.6817674,23.188875875,31.7083333333333,14.7833333333333,2317.0205647,2866.9106621,-0.833890708333333,-0.766093391666667,0.3202222,0.836454958333333,0.530707341666667,1.25162653333333,4.1694865,0,125.6107254,729.407202432,0,729.407202432,0,0,106.6173702,0.104901525879076,0,4372.90537493647,0,0.75459724673896,0.792304957829098,0.61,0.607052000063843
2019,160701,16170.8115691,12877.3,168,13.0462131036786,3.294237,47.39,7.46,0,26.0590818,19.8059396,23.354221675,32.375,14.7583333333333,2008.7062156,2546.0063153,0.204421025,-0.117211775,-0.581764441666667,0.829779808333333,0.5494676,1.24133544166667,4.2946441,0,130.4982256,729.407202432,0,729.407202432,0,0,104.3870222,0.106522562039112,0,4372.90537493647,0,0.766387316916753,0.795064782185397,0.61,0.606452506131596
2020,160701,16713.1295818,12497,84,6.72161318716492,4.0852728,51.48,8.63,0,26.1591421,20.1511735,23.7112630666667,32.6916666666667,14.825,2379.828729,2749.1629136,0.220284325,0.370236525,0.149243116666667,0.852663325,0.533088175,1.27767609166667,4.5000659,0,131.874217,729.407202432,0,729.407202432,0,0,110.4831138,0.108143598199148,0,4372.90537493647,0,0.747938196742049,0.784325817179432,0.61,0.605853012199348
2021,160701,NA,12113.3,259,21.3814567458909,1.9488096,53.43,3.79,0,26.4925386,19.9895973,23.422626925,32.5833333333333,14.7166666666667,2384.0709075,2395.0786358,-0.185808866666667,-0.1914688,0.0967876583333333,0.842081825,0.536889125,1.26001435833333,4.7743965,0,128.1260384,729.407202432,0,729.407202432,0,0,124.1876693,0.109764634359184,0,4372.90537493647,0,0.755255816213107,0.782328855195444,0.61,0.605253518267101
2009,160702,5173.3644625,3639.6,81,22.2551928783383,4.7038394,4.7,4.7,0,26.7043669,20.4661285,23.8812843416667,31.575,16.6583333333333,2381.141744,2193.8443175,0.715720291666667,1.396772225,2.14064285,0.851082058333333,0.563172941666667,1.27477130833333,0.576932,0,29.4310512,0,0,0,0,0,110.5688396,0.00708528224194451,0,4091.45128018449,0,1.00650046540336,0.649118708875091,0.65,0.114486596654808
2010,160702,5256.3046305,3684,53,14.3865363735071,4.8294208,9.53,102.77,1,26.9470452,20.5879418,24.3787063083334,32.1,17.1083333333333,2226.7239603,2059.7125424,-0.1905708,-0.211944858333333,0.807629008333333,0.843873783333333,0.521658733333333,1.26258505833333,0.5662478,0,24.8162108,0,0,0,0,0,117.3127226,0.0074030626182671,0,4091.45128018449,0,1.01033826259207,0.65897811621703,0.65,0.114374378344734
2011,160702,5512.808557,3106,5,1.60978750804894,2.4474931,11.98,25.71,1,26.4948909,20.4134168,23.8485125833333,31.75,16.6333333333333,2751.8753799,2376.9101891,0.873436433333333,0.566912283333333,0.223321458333333,0.847865983333333,0.524864,1.26938294166667,0.5635776,0,26.4775241,0,0,0,0,0,112.6723551,0.0077208429945897,0,4091.45128018449,0,1.00885131388173,0.652231696681315,0.65,0.11426216003466
